blddensity,bldheight,vertohor,grasscover,hour,Id,treecover,Tmrt_shortwave,Tmrt_longwave,Tmrt_combined,Tmrt0_vertohor,Tmrt0_grasscover,Tmrt0_treecover,Tmrt00,Eshort00,Elong00
0.0410014018416404,12.1363636364,0.0836820006370544,0.00449999999999,14,13,0.00630000000006,83.34782114371637,70.83532130360578,81.68051047700095,72.78436179798007,72.76692955079608,72.66366787869765,56.599412926828165,229.18882214889825,489.8336302650076
0.0777909979224205,12.3698630137,0.1524360030889511,0.287563883192,14,14,0.297442444728,76.08599936544732,63.464256959677925,74.6737528833192,72.08132910484159,70.58964821307126,65.02102245121688,56.599412926828165,229.18882214889825,489.8336302650076
0.0413765013217926,14.8301886792,0.0772793963551521,0.0,14,21,0.0226565968739,83.31961915185303,70.7999508924438,81.70113588345998,72.94478666455171,72.94478666455171,72.57565025844309,56.599412926828165,229.18882214889825,489.8336302650076
0.035887598991394,14.7096774194,0.0624899007380008,0.09609268427,14,22,0.394991514911,77.60878365592737,64.81253016507219,76.3605687289857,73.1295188279575,72.79959463153597,66.192063646608,56.599412926828165,229.18882214889825,489.8336302650076
0.1009970009326935,10.234375,0.1809819936752319,0.222960505155,14,26,0.362248990204,74.70964464335577,61.99492427202438,73.24322020273968,71.84285152546198,70.58333293886449,63.61257104207789,56.599412926828165,229.18882214889825,489.8336302650076
0.1019309982657433,11.1352941176,0.1892230063676834,0.121634145829,14,27,0.117134145828,79.41401246323142,66.67329925842773,77.4468173487628,71.68230303717934,70.97901539906195,68.83119725913457,56.599412926828165,229.18882214889825,489.8336302650076
0.1600040048360825,12.228,0.3244340121746063,0.102582406518,14,28,0.099882406518,76.93968047761507,64.27842971925259,74.69429981751529,69.48050911657867,68.72255199102278,66.73518765367334,56.599412926828165,229.18882214889825,489.8336302650076
0.1755030006170273,11.8390804598,0.3350560069084167,0.0,14,29,0.0200537837409,78.96746876844378,66.22964552988157,76.44990943813355,69.37425473716365,69.37425473716365,68.97787492318412,56.599412926828165,229.18882214889825,489.8336302650076
0.0900148972868919,11.3137254902,0.1831230074167252,0.00270000000006,14,30,0.0120164450484,81.75753991326008,69.03246398535146,79.59610951326539,71.62776173622558,71.61265400298493,71.39753588446109,56.599412926828165,229.18882214889825,489.8336302650076
0.0511481985449791,12.1481481481,0.116177000105381,0.00179999999994,14,31,0.0108,82.65793716610756,70.06305262745934,80.79262818040098,72.2977123572224,72.28964311943338,72.10673097694672,56.599412926828165,229.18882214889825,489.8336302650076
0.0481102988123893,32.65625,0.3094159960746765,0.0,14,34,0.0,76.44625843776333,64.09014307689978,74.03631449261286,66.7163354519094,66.7163354519094,66.7163354519094,56.599412926828165,229.18882214889825,489.8336302650076
